method,display_name,threshold,stored_min_score,class_sensitive_map50,class_sensitive_recall50,class_sensitive_precision50,localization_map50,localization_recall50,localization_precision50,run_dir
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),0.3,0.001209233091594,0.18285768750379777,0.2022411953041622,0.9154589371980676,0.21173321064309203,0.21451440768409819,0.9710144927536232,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_215800_berrymtl_teacher_aligned_det_seed42
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),0.5,0.001209233091594,0.009227147794488555,0.011739594450373533,0.9777777777777777,0.01200640341515475,0.01200640341515475,1.0,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_215800_berrymtl_teacher_aligned_det_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.0,0.0015630214764975,0.35387695837650757,0.5688367129135539,0.4343928280358598,0.5458433139958296,0.6192636072572039,0.47290138549307253,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.03,0.0015630214764975,0.350253864179449,0.554162219850587,0.5373868046571798,0.5374328401509909,0.6037886872998933,0.5855109961190168,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.05,0.0015630214764975,0.34844171413745495,0.5472251867662753,0.5770962296004502,0.5330436976975456,0.5965848452508005,0.6291502532357907,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.08,0.0015630214764975,0.3422589641168188,0.5261472785485592,0.6179880915073644,0.5172112616541298,0.5723052294557097,0.6722030711375744,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.1,0.0015630214764975,0.33653897411360023,0.5117395944503735,0.6451395896400942,0.5064053786700731,0.5565635005336179,0.701648166834847,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.12,0.0015630214764975,0.3321822061428311,0.49599786552828173,0.6689456639078806,0.4938277670897389,0.5389541088580576,0.7268801727240014,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.15,0.0015630214764975,0.3182793496804045,0.47038420490928495,0.6996031746031746,0.4716746393357764,0.5090715048025614,0.7571428571428571,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.2,0.0015630214764975,0.292761063230308,0.4186232657417289,0.7546897546897547,0.4266358846456262,0.45170757737459977,0.8143338143338144,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.3,0.0015630214764975,0.2397042235069257,0.31963713980789754,0.8424753867791842,0.3319808845436214,0.34231590181430094,0.9022503516174403,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),0.5,0.0015630214764975,0.07180879427328797,0.1056563500533618,0.9428571428571428,0.10961719266148295,0.1107257203842049,0.9880952380952381,.\outputs\fresh_benchmark_514\03_detection\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.0,0.0009309731722065,0.3364136857603444,0.5328175026680897,0.3880684026428294,0.4966613099264575,0.5789754535752402,0.42168674698795183,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.03,0.0009309731722065,0.3345157533659696,0.522145144076841,0.49974463738508684,0.4906654509216138,0.5669690501600854,0.5426455566905005,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.05,0.0009309731722065,0.33115169931842175,0.5106723585912487,0.5346368715083799,0.48385703147000036,0.5549626467449307,0.5810055865921788,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.08,0.0009309731722065,0.3233823052322545,0.48745997865528284,0.5922204213938411,0.4667136131279589,0.5272145144076841,0.6405186385737439,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.1,0.0009309731722065,0.3169244763096595,0.47118463180362863,0.628022759601707,0.4545587268728467,0.5088046958377801,0.6781650071123755,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.12,0.0009309731722065,0.3038028875476216,0.45010672358591247,0.6662717219589257,0.43754698041005036,0.48452508004268946,0.717219589257504,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.15,0.0009309731722065,0.28590407448765387,0.4071504802561366,0.7134174848059841,0.4028415289132821,0.4378335112059765,0.7671809256661991,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.2,0.0009309731722065,0.24960719927581412,0.33511205976520814,0.7869674185463659,0.33923440616762945,0.35859124866595515,0.8421052631578947,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.3,0.0009309731722065,0.16291444378585293,0.18623265741728923,0.8983268983268984,0.1951131706175354,0.19850586979722518,0.9575289575289575,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),0.5,0.0009309731722065,0.00967389201656961,0.006670224119530417,0.9259259259259259,0.00720384204909285,0.00720384204909285,1.0,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.0,0.0151184812258367,0.2710051043049887,0.477854855923159,0.16255218732982393,0.409686765775755,0.5269477054429029,0.17925213287347977,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.03,0.0151184812258367,0.2710051043049887,0.477854855923159,0.16378600823045267,0.4096386251120018,0.5266808964781217,0.1805212620027435,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.05,0.0151184812258367,0.2710051043049887,0.477854855923159,0.17036050604014077,0.4096386251120018,0.5266808964781217,0.18776752592028917,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.08,0.0151184812258367,0.2709336796994605,0.47652081109925293,0.2358067071560602,0.4092981164710855,0.5250800426894343,0.25983628201742803,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.1,0.0151184812258367,0.27074250898346663,0.4746531483457844,0.27310408351243476,0.4086829362861316,0.5229455709711847,0.3008903899293829,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.12,0.0151184812258367,0.27038340614700784,0.47171824973319104,0.3065718744581238,0.4077369059171704,0.5200106723585912,0.3379573435061557,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.15,0.0151184812258367,0.2698974699782771,0.46718249733191036,0.3484577114427861,0.4059274888553678,0.5149413020277481,0.38407960199004976,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.2,0.0151184812258367,0.26863373104891536,0.4594450373532551,0.40327868852459015,0.4021430019573349,0.5058697972251868,0.44402810304449647,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.3,0.0151184812258367,0.2626957766024745,0.43810032017075773,0.4870958172649066,0.39006490608209243,0.4818569903948773,0.5357460694156037,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),0.5,0.0151184812258367,0.23213228816164536,0.34018143009605123,0.6419939577039275,0.3202229679239662,0.37086446104589116,0.6998992950654582,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42
